[2016-05-08 13:03:57,655] INFO: EditDistance_search_term_x_product_title_1D (1D): corr = -0.148776
[2016-05-08 17:08:08,567] INFO: EditDistance_Bigram_Median_Std_search_term_product_name_x_product_description_1D (1D): corr = 0.000000
[2016-05-08 17:08:08,576] INFO: EditDistance_Bigram_Median_Max_search_term_product_name_x_product_description_1D (1D): corr = -0.062581
[2016-05-08 17:08:08,585] INFO: EditDistance_Bigram_Median_Min_search_term_product_name_x_product_description_1D (1D): corr = -0.062581
[2016-05-08 17:08:08,594] INFO: EditDistance_Bigram_Median_Median_search_term_product_name_x_product_description_1D (1D): corr = -0.062581
[2016-05-08 17:16:55,438] INFO: EditDistance_Bigram_Mean_Mean_search_term_product_name_x_product_attribute_1D (1D): corr = 0.016865
[2016-05-08 17:16:55,447] INFO: EditDistance_Bigram_Mean_Std_search_term_product_name_x_product_attribute_1D (1D): corr = 0.000000
[2016-05-08 17:16:55,456] INFO: EditDistance_Bigram_Mean_Max_search_term_product_name_x_product_attribute_1D (1D): corr = 0.016865
[2016-05-08 17:16:55,465] INFO: EditDistance_Bigram_Mean_Min_search_term_product_name_x_product_attribute_1D (1D): corr = 0.016865
[2016-05-08 17:16:55,474] INFO: EditDistance_Bigram_Mean_Median_search_term_product_name_x_product_attribute_1D (1D): corr = 0.016865
[2016-05-08 17:16:55,484] INFO: EditDistance_Bigram_Max_Mean_search_term_product_name_x_product_attribute_1D (1D): corr = -0.105953
[2016-05-08 17:16:55,493] INFO: EditDistance_Bigram_Max_Std_search_term_product_name_x_product_attribute_1D (1D): corr = 0.000000
[2016-05-08 17:16:55,502] INFO: EditDistance_Bigram_Max_Max_search_term_product_name_x_product_attribute_1D (1D): corr = -0.105953
[2016-05-08 17:16:55,511] INFO: EditDistance_Bigram_Max_Min_search_term_product_name_x_product_attribute_1D (1D): corr = -0.105953
[2016-05-08 17:16:55,520] INFO: EditDistance_Bigram_Max_Median_search_term_product_name_x_product_attribute_1D (1D): corr = -0.105953
[2016-05-08 17:16:55,529] INFO: EditDistance_Bigram_Min_Mean_search_term_product_name_x_product_attribute_1D (1D): corr = -0.001020
[2016-05-08 17:16:55,539] INFO: EditDistance_Bigram_Min_Std_search_term_product_name_x_product_attribute_1D (1D): corr = 0.000000
[2016-05-08 17:16:55,548] INFO: EditDistance_Bigram_Min_Max_search_term_product_name_x_product_attribute_1D (1D): corr = -0.001020
[2016-05-08 17:16:55,557] INFO: EditDistance_Bigram_Min_Min_search_term_product_name_x_product_attribute_1D (1D): corr = -0.001020
[2016-05-08 17:16:55,566] INFO: EditDistance_Bigram_Min_Median_search_term_product_name_x_product_attribute_1D (1D): corr = -0.001020
[2016-05-08 17:16:55,575] INFO: EditDistance_Bigram_Median_Mean_search_term_product_name_x_product_attribute_1D (1D): corr = 0.020522
[2016-05-08 17:16:55,585] INFO: EditDistance_Bigram_Median_Std_search_term_product_name_x_product_attribute_1D (1D): corr = 0.000000
[2016-05-08 17:16:55,594] INFO: EditDistance_Bigram_Median_Max_search_term_product_name_x_product_attribute_1D (1D): corr = 0.020522
[2016-05-08 17:16:55,603] INFO: EditDistance_Bigram_Median_Min_search_term_product_name_x_product_attribute_1D (1D): corr = 0.020522
[2016-05-08 17:16:55,612] INFO: EditDistance_Bigram_Median_Median_search_term_product_name_x_product_attribute_1D (1D): corr = 0.020522
[2016-05-08 17:22:59,530] INFO: EditDistance_Bigram_Mean_Mean_search_term_product_name_x_product_brand_1D (1D): corr = -0.024029
[2016-05-08 17:22:59,540] INFO: EditDistance_Bigram_Mean_Std_search_term_product_name_x_product_brand_1D (1D): corr = 0.000000
[2016-05-08 17:22:59,549] INFO: EditDistance_Bigram_Mean_Max_search_term_product_name_x_product_brand_1D (1D): corr = -0.024029
[2016-05-08 17:22:59,571] INFO: EditDistance_Bigram_Mean_Min_search_term_product_name_x_product_brand_1D (1D): corr = -0.024029
[2016-05-08 17:22:59,581] INFO: EditDistance_Bigram_Mean_Median_search_term_product_name_x_product_brand_1D (1D): corr = -0.024029
[2016-05-08 17:22:59,590] INFO: EditDistance_Bigram_Max_Mean_search_term_product_name_x_product_brand_1D (1D): corr = -0.027282
[2016-05-08 17:22:59,599] INFO: EditDistance_Bigram_Max_Std_search_term_product_name_x_product_brand_1D (1D): corr = 0.000000
[2016-05-08 17:22:59,608] INFO: EditDistance_Bigram_Max_Max_search_term_product_name_x_product_brand_1D (1D): corr = -0.027282
[2016-05-08 17:22:59,617] INFO: EditDistance_Bigram_Max_Min_search_term_product_name_x_product_brand_1D (1D): corr = -0.027282
[2016-05-08 17:22:59,626] INFO: EditDistance_Bigram_Max_Median_search_term_product_name_x_product_brand_1D (1D): corr = -0.027282
[2016-05-08 17:22:59,635] INFO: EditDistance_Bigram_Min_Mean_search_term_product_name_x_product_brand_1D (1D): corr = -0.020285
[2016-05-08 17:22:59,644] INFO: EditDistance_Bigram_Min_Std_search_term_product_name_x_product_brand_1D (1D): corr = 0.000000
[2016-05-08 17:22:59,654] INFO: EditDistance_Bigram_Min_Max_search_term_product_name_x_product_brand_1D (1D): corr = -0.020285
[2016-05-08 17:22:59,663] INFO: EditDistance_Bigram_Min_Min_search_term_product_name_x_product_brand_1D (1D): corr = -0.020285
[2016-05-08 17:22:59,672] INFO: EditDistance_Bigram_Min_Median_search_term_product_name_x_product_brand_1D (1D): corr = -0.020285
[2016-05-08 17:22:59,681] INFO: EditDistance_Bigram_Median_Mean_search_term_product_name_x_product_brand_1D (1D): corr = -0.023757
[2016-05-08 17:22:59,690] INFO: EditDistance_Bigram_Median_Std_search_term_product_name_x_product_brand_1D (1D): corr = 0.000000
[2016-05-08 17:22:59,699] INFO: EditDistance_Bigram_Median_Max_search_term_product_name_x_product_brand_1D (1D): corr = -0.023757
[2016-05-08 17:22:59,708] INFO: EditDistance_Bigram_Median_Min_search_term_product_name_x_product_brand_1D (1D): corr = -0.023757
[2016-05-08 17:22:59,717] INFO: EditDistance_Bigram_Median_Median_search_term_product_name_x_product_brand_1D (1D): corr = -0.023757
[2016-05-08 17:28:58,979] INFO: EditDistance_Bigram_Mean_Mean_search_term_product_name_x_product_color_1D (1D): corr = 0.002298
[2016-05-08 17:28:59,003] INFO: EditDistance_Bigram_Mean_Std_search_term_product_name_x_product_color_1D (1D): corr = 0.000000
[2016-05-08 17:28:59,012] INFO: EditDistance_Bigram_Mean_Max_search_term_product_name_x_product_color_1D (1D): corr = 0.002298
[2016-05-08 17:28:59,028] INFO: EditDistance_Bigram_Mean_Min_search_term_product_name_x_product_color_1D (1D): corr = 0.002298
[2016-05-08 17:28:59,037] INFO: EditDistance_Bigram_Mean_Median_search_term_product_name_x_product_color_1D (1D): corr = 0.002298
[2016-05-08 17:28:59,051] INFO: EditDistance_Bigram_Max_Mean_search_term_product_name_x_product_color_1D (1D): corr = -0.003248
[2016-05-08 17:28:59,063] INFO: EditDistance_Bigram_Max_Std_search_term_product_name_x_product_color_1D (1D): corr = 0.000000
[2016-05-08 17:28:59,075] INFO: EditDistance_Bigram_Max_Max_search_term_product_name_x_product_color_1D (1D): corr = -0.003248
[2016-05-08 17:28:59,084] INFO: EditDistance_Bigram_Max_Min_search_term_product_name_x_product_color_1D (1D): corr = -0.003248
[2016-05-08 17:28:59,094] INFO: EditDistance_Bigram_Max_Median_search_term_product_name_x_product_color_1D (1D): corr = -0.003248
[2016-05-08 17:28:59,103] INFO: EditDistance_Bigram_Min_Mean_search_term_product_name_x_product_color_1D (1D): corr = 0.007266
[2016-05-08 17:28:59,112] INFO: EditDistance_Bigram_Min_Std_search_term_product_name_x_product_color_1D (1D): corr = 0.000000
[2016-05-08 17:28:59,121] INFO: EditDistance_Bigram_Min_Max_search_term_product_name_x_product_color_1D (1D): corr = 0.007266
[2016-05-08 17:28:59,130] INFO: EditDistance_Bigram_Min_Min_search_term_product_name_x_product_color_1D (1D): corr = 0.007266
[2016-05-08 17:28:59,139] INFO: EditDistance_Bigram_Min_Median_search_term_product_name_x_product_color_1D (1D): corr = 0.007266
[2016-05-08 17:28:59,148] INFO: EditDistance_Bigram_Median_Mean_search_term_product_name_x_product_color_1D (1D): corr = 0.002176
[2016-05-08 17:28:59,158] INFO: EditDistance_Bigram_Median_Std_search_term_product_name_x_product_color_1D (1D): corr = 0.000000
[2016-05-08 17:28:59,171] INFO: EditDistance_Bigram_Median_Max_search_term_product_name_x_product_color_1D (1D): corr = 0.002176
[2016-05-08 17:28:59,183] INFO: EditDistance_Bigram_Median_Min_search_term_product_name_x_product_color_1D (1D): corr = 0.002176
[2016-05-08 17:28:59,192] INFO: EditDistance_Bigram_Median_Median_search_term_product_name_x_product_color_1D (1D): corr = 0.002176
[2016-05-08 17:37:30,206] INFO: EditDistance_Trigram_Mean_Mean_search_term_x_product_title_1D (1D): corr = -0.227922
[2016-05-08 17:37:30,215] INFO: EditDistance_Trigram_Mean_Std_search_term_x_product_title_1D (1D): corr = -0.081621
[2016-05-08 17:37:30,225] INFO: EditDistance_Trigram_Mean_Max_search_term_x_product_title_1D (1D): corr = -0.244462
[2016-05-08 17:37:30,234] INFO: EditDistance_Trigram_Mean_Min_search_term_x_product_title_1D (1D): corr = -0.190401
[2016-05-08 17:37:30,243] INFO: EditDistance_Trigram_Mean_Median_search_term_x_product_title_1D (1D): corr = -0.227165
[2016-05-08 17:37:30,252] INFO: EditDistance_Trigram_Max_Mean_search_term_x_product_title_1D (1D): corr = -0.019747
[2016-05-08 17:37:30,261] INFO: EditDistance_Trigram_Max_Std_search_term_x_product_title_1D (1D): corr = -0.069586
[2016-05-08 17:37:30,271] INFO: EditDistance_Trigram_Max_Max_search_term_x_product_title_1D (1D): corr = -0.043444
[2016-05-08 17:37:30,280] INFO: EditDistance_Trigram_Max_Min_search_term_x_product_title_1D (1D): corr = 0.003696
[2016-05-08 17:37:30,289] INFO: EditDistance_Trigram_Max_Median_search_term_x_product_title_1D (1D): corr = -0.018361
[2016-05-08 17:37:30,298] INFO: EditDistance_Trigram_Min_Mean_search_term_x_product_title_1D (1D): corr = -0.296164
[2016-05-08 17:37:30,307] INFO: EditDistance_Trigram_Min_Std_search_term_x_product_title_1D (1D): corr = -0.058945
[2016-05-08 17:37:30,316] INFO: EditDistance_Trigram_Min_Max_search_term_x_product_title_1D (1D): corr = -0.307909
[2016-05-08 17:37:30,326] INFO: EditDistance_Trigram_Min_Min_search_term_x_product_title_1D (1D): corr = -0.238450
[2016-05-08 17:37:30,335] INFO: EditDistance_Trigram_Min_Median_search_term_x_product_title_1D (1D): corr = -0.293821
[2016-05-08 17:37:30,344] INFO: EditDistance_Trigram_Median_Mean_search_term_x_product_title_1D (1D): corr = -0.106227
[2016-05-08 17:37:30,353] INFO: EditDistance_Trigram_Median_Std_search_term_x_product_title_1D (1D): corr = -0.050232
[2016-05-08 17:37:30,374] INFO: EditDistance_Trigram_Median_Max_search_term_x_product_title_1D (1D): corr = -0.120142
[2016-05-08 17:37:30,384] INFO: EditDistance_Trigram_Median_Min_search_term_x_product_title_1D (1D): corr = -0.082015
[2016-05-08 17:37:30,393] INFO: EditDistance_Trigram_Median_Median_search_term_x_product_title_1D (1D): corr = -0.106398
[2016-05-08 17:45:24,454] INFO: EditDistance_Trigram_Mean_Mean_search_term_x_product_title_product_name_1D (1D): corr = -0.266592
[2016-05-08 17:45:24,463] INFO: EditDistance_Trigram_Mean_Std_search_term_x_product_title_product_name_1D (1D): corr = 0.014300
[2016-05-08 17:45:24,472] INFO: EditDistance_Trigram_Mean_Max_search_term_x_product_title_product_name_1D (1D): corr = -0.246315
[2016-05-08 17:45:24,481] INFO: EditDistance_Trigram_Mean_Min_search_term_x_product_title_product_name_1D (1D): corr = -0.245609
[2016-05-08 17:45:24,490] INFO: EditDistance_Trigram_Mean_Median_search_term_x_product_title_product_name_1D (1D): corr = -0.259655
[2016-05-08 17:45:24,500] INFO: EditDistance_Trigram_Max_Mean_search_term_x_product_title_product_name_1D (1D): corr = -0.266592
[2016-05-08 17:45:24,509] INFO: EditDistance_Trigram_Max_Std_search_term_x_product_title_product_name_1D (1D): corr = 0.014300
[2016-05-08 17:45:24,518] INFO: EditDistance_Trigram_Max_Max_search_term_x_product_title_product_name_1D (1D): corr = -0.246315
[2016-05-08 17:45:24,527] INFO: EditDistance_Trigram_Max_Min_search_term_x_product_title_product_name_1D (1D): corr = -0.245609
[2016-05-08 17:45:24,537] INFO: EditDistance_Trigram_Max_Median_search_term_x_product_title_product_name_1D (1D): corr = -0.259655
[2016-05-08 17:45:24,546] INFO: EditDistance_Trigram_Min_Mean_search_term_x_product_title_product_name_1D (1D): corr = -0.266592
[2016-05-08 17:45:24,555] INFO: EditDistance_Trigram_Min_Std_search_term_x_product_title_product_name_1D (1D): corr = 0.014300
[2016-05-08 17:45:24,564] INFO: EditDistance_Trigram_Min_Max_search_term_x_product_title_product_name_1D (1D): corr = -0.246315
[2016-05-08 17:45:24,573] INFO: EditDistance_Trigram_Min_Min_search_term_x_product_title_product_name_1D (1D): corr = -0.245609
[2016-05-08 17:45:24,583] INFO: EditDistance_Trigram_Min_Median_search_term_x_product_title_product_name_1D (1D): corr = -0.259655
[2016-05-08 17:45:24,592] INFO: EditDistance_Trigram_Median_Mean_search_term_x_product_title_product_name_1D (1D): corr = -0.266592
[2016-05-08 17:45:24,601] INFO: EditDistance_Trigram_Median_Std_search_term_x_product_title_product_name_1D (1D): corr = 0.014300
[2016-05-08 17:45:24,610] INFO: EditDistance_Trigram_Median_Max_search_term_x_product_title_product_name_1D (1D): corr = -0.246315
[2016-05-08 17:45:24,619] INFO: EditDistance_Trigram_Median_Min_search_term_x_product_title_product_name_1D (1D): corr = -0.245609
[2016-05-08 17:45:24,629] INFO: EditDistance_Trigram_Median_Median_search_term_x_product_title_product_name_1D (1D): corr = -0.259655
[2016-05-08 17:58:27,683] INFO: EditDistance_Trigram_Mean_Mean_search_term_x_product_description_1D (1D): corr = -0.127062
[2016-05-08 17:58:27,692] INFO: EditDistance_Trigram_Mean_Std_search_term_x_product_description_1D (1D): corr = -0.075224
[2016-05-08 17:58:27,701] INFO: EditDistance_Trigram_Mean_Max_search_term_x_product_description_1D (1D): corr = -0.141205
[2016-05-08 17:58:27,710] INFO: EditDistance_Trigram_Mean_Min_search_term_x_product_description_1D (1D): corr = -0.100320
[2016-05-08 17:58:27,720] INFO: EditDistance_Trigram_Mean_Median_search_term_x_product_description_1D (1D): corr = -0.125425
[2016-05-08 17:58:27,729] INFO: EditDistance_Trigram_Max_Mean_search_term_x_product_description_1D (1D): corr = 0.041037
[2016-05-08 17:58:27,738] INFO: EditDistance_Trigram_Max_Std_search_term_x_product_description_1D (1D): corr = -0.075445
[2016-05-08 17:58:27,747] INFO: EditDistance_Trigram_Max_Max_search_term_x_product_description_1D (1D): corr = 0.004472
[2016-05-08 17:58:27,756] INFO: EditDistance_Trigram_Max_Min_search_term_x_product_description_1D (1D): corr = 0.064082
[2016-05-08 17:58:27,765] INFO: EditDistance_Trigram_Max_Median_search_term_x_product_description_1D (1D): corr = 0.039159
[2016-05-08 17:58:27,774] INFO: EditDistance_Trigram_Min_Mean_search_term_x_product_description_1D (1D): corr = -0.252696
[2016-05-08 17:58:27,783] INFO: EditDistance_Trigram_Min_Std_search_term_x_product_description_1D (1D): corr = -0.048338
[2016-05-08 17:58:27,792] INFO: EditDistance_Trigram_Min_Max_search_term_x_product_description_1D (1D): corr = -0.264392
[2016-05-08 17:58:27,801] INFO: EditDistance_Trigram_Min_Min_search_term_x_product_description_1D (1D): corr = -0.202241
[2016-05-08 17:58:27,810] INFO: EditDistance_Trigram_Min_Median_search_term_x_product_description_1D (1D): corr = -0.250689
[2016-05-08 17:58:27,819] INFO: EditDistance_Trigram_Median_Mean_search_term_x_product_description_1D (1D): corr = -0.069546
[2016-05-08 17:58:27,828] INFO: EditDistance_Trigram_Median_Std_search_term_x_product_description_1D (1D): corr = -0.076233
[2016-05-08 17:58:27,837] INFO: EditDistance_Trigram_Median_Max_search_term_x_product_description_1D (1D): corr = -0.089977
[2016-05-08 17:58:27,846] INFO: EditDistance_Trigram_Median_Min_search_term_x_product_description_1D (1D): corr = -0.041021
[2016-05-08 17:58:27,856] INFO: EditDistance_Trigram_Median_Median_search_term_x_product_description_1D (1D): corr = -0.068557
[2016-05-08 18:11:17,271] INFO: EditDistance_Trigram_Mean_Mean_search_term_x_product_attribute_1D (1D): corr = 0.029357
[2016-05-08 18:11:17,280] INFO: EditDistance_Trigram_Mean_Std_search_term_x_product_attribute_1D (1D): corr = -0.024176
[2016-05-08 18:11:17,289] INFO: EditDistance_Trigram_Mean_Max_search_term_x_product_attribute_1D (1D): corr = 0.019859
[2016-05-08 18:11:17,299] INFO: EditDistance_Trigram_Mean_Min_search_term_x_product_attribute_1D (1D): corr = 0.037333
[2016-05-08 18:11:17,308] INFO: EditDistance_Trigram_Mean_Median_search_term_x_product_attribute_1D (1D): corr = 0.029227
[2016-05-08 18:11:17,317] INFO: EditDistance_Trigram_Max_Mean_search_term_x_product_attribute_1D (1D): corr = -0.097870
[2016-05-08 18:11:17,326] INFO: EditDistance_Trigram_Max_Std_search_term_x_product_attribute_1D (1D): corr = -0.043592
[2016-05-08 18:11:17,336] INFO: EditDistance_Trigram_Max_Max_search_term_x_product_attribute_1D (1D): corr = -0.111315
[2016-05-08 18:11:17,345] INFO: EditDistance_Trigram_Max_Min_search_term_x_product_attribute_1D (1D): corr = -0.074619
[2016-05-08 18:11:17,354] INFO: EditDistance_Trigram_Max_Median_search_term_x_product_attribute_1D (1D): corr = -0.098767
[2016-05-08 18:11:17,363] INFO: EditDistance_Trigram_Min_Mean_search_term_x_product_attribute_1D (1D): corr = 0.011342
[2016-05-08 18:11:17,372] INFO: EditDistance_Trigram_Min_Std_search_term_x_product_attribute_1D (1D): corr = -0.050637
[2016-05-08 18:11:17,381] INFO: EditDistance_Trigram_Min_Max_search_term_x_product_attribute_1D (1D): corr = -0.000851
[2016-05-08 18:11:17,390] INFO: EditDistance_Trigram_Min_Min_search_term_x_product_attribute_1D (1D): corr = 0.023019
[2016-05-08 18:11:17,400] INFO: EditDistance_Trigram_Min_Median_search_term_x_product_attribute_1D (1D): corr = 0.010180
[2016-05-08 18:11:17,409] INFO: EditDistance_Trigram_Median_Mean_search_term_x_product_attribute_1D (1D): corr = 0.033500
[2016-05-08 18:11:17,418] INFO: EditDistance_Trigram_Median_Std_search_term_x_product_attribute_1D (1D): corr = -0.031327
[2016-05-08 18:11:17,427] INFO: EditDistance_Trigram_Median_Max_search_term_x_product_attribute_1D (1D): corr = 0.021115
[2016-05-08 18:11:17,436] INFO: EditDistance_Trigram_Median_Min_search_term_x_product_attribute_1D (1D): corr = 0.043556
[2016-05-08 18:11:17,445] INFO: EditDistance_Trigram_Median_Median_search_term_x_product_attribute_1D (1D): corr = 0.033292
[2016-05-08 18:19:09,330] INFO: EditDistance_Trigram_Mean_Mean_search_term_x_product_brand_1D (1D): corr = -0.049047
[2016-05-08 18:19:09,339] INFO: EditDistance_Trigram_Mean_Std_search_term_x_product_brand_1D (1D): corr = -0.030786
[2016-05-08 18:19:09,348] INFO: EditDistance_Trigram_Mean_Max_search_term_x_product_brand_1D (1D): corr = -0.060750
[2016-05-08 18:19:09,357] INFO: EditDistance_Trigram_Mean_Min_search_term_x_product_brand_1D (1D): corr = -0.031040
[2016-05-08 18:19:09,367] INFO: EditDistance_Trigram_Mean_Median_search_term_x_product_brand_1D (1D): corr = -0.048756
[2016-05-08 18:19:09,376] INFO: EditDistance_Trigram_Max_Mean_search_term_x_product_brand_1D (1D): corr = -0.049299
[2016-05-08 18:19:09,385] INFO: EditDistance_Trigram_Max_Std_search_term_x_product_brand_1D (1D): corr = -0.030743
[2016-05-08 18:19:09,394] INFO: EditDistance_Trigram_Max_Max_search_term_x_product_brand_1D (1D): corr = -0.061011
[2016-05-08 18:19:09,403] INFO: EditDistance_Trigram_Max_Min_search_term_x_product_brand_1D (1D): corr = -0.031283
[2016-05-08 18:19:09,413] INFO: EditDistance_Trigram_Max_Median_search_term_x_product_brand_1D (1D): corr = -0.048897
[2016-05-08 18:19:09,422] INFO: EditDistance_Trigram_Min_Mean_search_term_x_product_brand_1D (1D): corr = -0.048357
[2016-05-08 18:19:09,431] INFO: EditDistance_Trigram_Min_Std_search_term_x_product_brand_1D (1D): corr = -0.031491
[2016-05-08 18:19:09,454] INFO: EditDistance_Trigram_Min_Max_search_term_x_product_brand_1D (1D): corr = -0.060357
[2016-05-08 18:19:09,463] INFO: EditDistance_Trigram_Min_Min_search_term_x_product_brand_1D (1D): corr = -0.030316
[2016-05-08 18:19:09,472] INFO: EditDistance_Trigram_Min_Median_search_term_x_product_brand_1D (1D): corr = -0.048075
[2016-05-08 18:19:09,482] INFO: EditDistance_Trigram_Median_Mean_search_term_x_product_brand_1D (1D): corr = -0.049109
[2016-05-08 18:19:09,491] INFO: EditDistance_Trigram_Median_Std_search_term_x_product_brand_1D (1D): corr = -0.030764
[2016-05-08 18:19:09,500] INFO: EditDistance_Trigram_Median_Max_search_term_x_product_brand_1D (1D): corr = -0.060800
[2016-05-08 18:19:09,509] INFO: EditDistance_Trigram_Median_Min_search_term_x_product_brand_1D (1D): corr = -0.031093
[2016-05-08 18:19:09,518] INFO: EditDistance_Trigram_Median_Median_search_term_x_product_brand_1D (1D): corr = -0.048829
[2016-05-08 18:27:02,131] INFO: EditDistance_Trigram_Mean_Mean_search_term_x_product_color_1D (1D): corr = -0.017234
[2016-05-08 18:27:02,140] INFO: EditDistance_Trigram_Mean_Std_search_term_x_product_color_1D (1D): corr = -0.060515
[2016-05-08 18:27:02,149] INFO: EditDistance_Trigram_Mean_Max_search_term_x_product_color_1D (1D): corr = -0.039722
[2016-05-08 18:27:02,158] INFO: EditDistance_Trigram_Mean_Min_search_term_x_product_color_1D (1D): corr = 0.006994
[2016-05-08 18:27:02,167] INFO: EditDistance_Trigram_Mean_Median_search_term_x_product_color_1D (1D): corr = -0.017431
[2016-05-08 18:27:02,176] INFO: EditDistance_Trigram_Max_Mean_search_term_x_product_color_1D (1D): corr = -0.019265
[2016-05-08 18:27:02,186] INFO: EditDistance_Trigram_Max_Std_search_term_x_product_color_1D (1D): corr = -0.062493
[2016-05-08 18:27:02,195] INFO: EditDistance_Trigram_Max_Max_search_term_x_product_color_1D (1D): corr = -0.042641
[2016-05-08 18:27:02,204] INFO: EditDistance_Trigram_Max_Min_search_term_x_product_color_1D (1D): corr = 0.006383
[2016-05-08 18:27:02,213] INFO: EditDistance_Trigram_Max_Median_search_term_x_product_color_1D (1D): corr = -0.019560
[2016-05-08 18:27:02,222] INFO: EditDistance_Trigram_Min_Mean_search_term_x_product_color_1D (1D): corr = -0.013475
[2016-05-08 18:27:02,231] INFO: EditDistance_Trigram_Min_Std_search_term_x_product_color_1D (1D): corr = -0.056789
[2016-05-08 18:27:02,241] INFO: EditDistance_Trigram_Min_Max_search_term_x_product_color_1D (1D): corr = -0.034593
[2016-05-08 18:27:02,250] INFO: EditDistance_Trigram_Min_Min_search_term_x_product_color_1D (1D): corr = 0.008083
[2016-05-08 18:27:02,259] INFO: EditDistance_Trigram_Min_Median_search_term_x_product_color_1D (1D): corr = -0.013713
[2016-05-08 18:27:02,268] INFO: EditDistance_Trigram_Median_Mean_search_term_x_product_color_1D (1D): corr = -0.017560
[2016-05-08 18:27:02,277] INFO: EditDistance_Trigram_Median_Std_search_term_x_product_color_1D (1D): corr = -0.060764
[2016-05-08 18:27:02,287] INFO: EditDistance_Trigram_Median_Max_search_term_x_product_color_1D (1D): corr = -0.040203
[2016-05-08 18:27:02,296] INFO: EditDistance_Trigram_Median_Min_search_term_x_product_color_1D (1D): corr = 0.006795
[2016-05-08 18:27:02,305] INFO: EditDistance_Trigram_Median_Median_search_term_x_product_color_1D (1D): corr = -0.017679
[2016-05-08 18:33:30,550] INFO: EditDistance_Trigram_Mean_Mean_search_term_product_name_x_product_title_1D (1D): corr = -0.190052
[2016-05-08 18:33:30,560] INFO: EditDistance_Trigram_Mean_Std_search_term_product_name_x_product_title_1D (1D): corr = 0.000000
[2016-05-08 18:33:30,569] INFO: EditDistance_Trigram_Mean_Max_search_term_product_name_x_product_title_1D (1D): corr = -0.190052
[2016-05-08 18:33:30,578] INFO: EditDistance_Trigram_Mean_Min_search_term_product_name_x_product_title_1D (1D): corr = -0.190052
[2016-05-08 18:33:30,587] INFO: EditDistance_Trigram_Mean_Median_search_term_product_name_x_product_title_1D (1D): corr = -0.190052
[2016-05-08 18:33:30,596] INFO: EditDistance_Trigram_Max_Mean_search_term_product_name_x_product_title_1D (1D): corr = -0.032381
[2016-05-08 18:33:30,605] INFO: EditDistance_Trigram_Max_Std_search_term_product_name_x_product_title_1D (1D): corr = 0.000000
[2016-05-08 18:33:30,614] INFO: EditDistance_Trigram_Max_Max_search_term_product_name_x_product_title_1D (1D): corr = -0.032381
[2016-05-08 18:33:30,624] INFO: EditDistance_Trigram_Max_Min_search_term_product_name_x_product_title_1D (1D): corr = -0.032381
[2016-05-08 18:33:30,633] INFO: EditDistance_Trigram_Max_Median_search_term_product_name_x_product_title_1D (1D): corr = -0.032381
[2016-05-08 18:33:30,642] INFO: EditDistance_Trigram_Min_Mean_search_term_product_name_x_product_title_1D (1D): corr = -0.263017
[2016-05-08 18:33:30,651] INFO: EditDistance_Trigram_Min_Std_search_term_product_name_x_product_title_1D (1D): corr = 0.000000
[2016-05-08 18:33:30,660] INFO: EditDistance_Trigram_Min_Max_search_term_product_name_x_product_title_1D (1D): corr = -0.263017
[2016-05-08 18:33:30,669] INFO: EditDistance_Trigram_Min_Min_search_term_product_name_x_product_title_1D (1D): corr = -0.263017
[2016-05-08 18:33:30,679] INFO: EditDistance_Trigram_Min_Median_search_term_product_name_x_product_title_1D (1D): corr = -0.263017
[2016-05-08 18:33:30,688] INFO: EditDistance_Trigram_Median_Mean_search_term_product_name_x_product_title_1D (1D): corr = -0.092601
[2016-05-08 18:33:30,697] INFO: EditDistance_Trigram_Median_Std_search_term_product_name_x_product_title_1D (1D): corr = 0.000000
[2016-05-08 18:33:30,706] INFO: EditDistance_Trigram_Median_Max_search_term_product_name_x_product_title_1D (1D): corr = -0.092601
[2016-05-08 18:33:30,715] INFO: EditDistance_Trigram_Median_Min_search_term_product_name_x_product_title_1D (1D): corr = -0.092601
[2016-05-08 18:33:30,724] INFO: EditDistance_Trigram_Median_Median_search_term_product_name_x_product_title_1D (1D): corr = -0.092601
[2016-05-08 18:39:36,313] INFO: EditDistance_Trigram_Mean_Mean_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,335] INFO: EditDistance_Trigram_Mean_Std_search_term_product_name_x_product_title_product_name_1D (1D): corr = 0.000000
[2016-05-08 18:39:36,344] INFO: EditDistance_Trigram_Mean_Max_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,353] INFO: EditDistance_Trigram_Mean_Min_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,362] INFO: EditDistance_Trigram_Mean_Median_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,372] INFO: EditDistance_Trigram_Max_Mean_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,381] INFO: EditDistance_Trigram_Max_Std_search_term_product_name_x_product_title_product_name_1D (1D): corr = 0.000000
[2016-05-08 18:39:36,390] INFO: EditDistance_Trigram_Max_Max_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
[2016-05-08 18:39:36,399] INFO: EditDistance_Trigram_Max_Min_search_term_product_name_x_product_title_product_name_1D (1D): corr = -0.251603
